,location,my_value,pump,distance,x_index,y_index
781,"(51.51197, -0.135717)",4,Bridle Lane,49.6404175137,7,0
757,"(51.511991, -0.13594)",4,Bridle Lane,49.976136697,7,1
773,"(51.512031, -0.1358)",1,Bridle Lane,55.0288419112,7,2
765,"(51.512083, -0.135858)",2,Bridle Lane,60.3393966816,7,3
789,"(51.511882, -0.135119)",4,Bridle Lane,67.1969236844,7,4
813,"(51.512162, -0.135409)",1,Bridle Lane,77.5357194202,7,5
797,"(51.51205, -0.135144)",1,Bridle Lane,78.0327985832,7,6
821,"(51.512212, -0.135472)",1,Bridle Lane,80.7441590528,7,7
741,"(51.512271, -0.13603)",1,Bridle Lane,81.4723662204,7,8
805,"(51.51225, -0.135394)",4,Bridle Lane,86.7939628591,7,9
733,"(51.512358, -0.136102)",2,Bridle Lane,91.6711582524,7,10
749,"(51.512355, -0.13631)",1,Bridle Lane,94.4378853367,7,11
725,"(51.512413, -0.136142)",1,Bridle Lane,98.1345742403,7,12
925,"(51.512215, -0.134967)",1,Bridle Lane,99.872063017,7,13
717,"(51.512465, -0.136197)",1,Bridle Lane,104.488976187,7,14
709,"(51.512449, -0.136377)",1,Bridle Lane,105.801656238,7,15
701,"(51.512491, -0.136437)",1,Bridle Lane,111.539832383,7,16
837,"(51.512575, -0.135871)",1,Bridle Lane,114.977877271,7,17
829,"(51.512573, -0.135765)",2,Bridle Lane,115.204200942,7,18
917,"(51.512198, -0.134522)",1,Bridle Lane,121.377894041,7,19
693,"(51.512615, -0.136345)",1,Bridle Lane,122.988508347,7,20
845,"(51.512672, -0.135976)",2,Bridle Lane,125.783871189,7,21
1141,"(51.512521, -0.135)",1,Bridle Lane,126.230902516,7,22
445,"(51.512319, -0.137327)",1,Bridle Lane,130.48982082,7,23
677,"(51.512654, -0.136584)",1,Bridle Lane,132.051718354,7,24
853,"(51.512727, -0.136033)",3,Bridle Lane,132.078126365,7,25
1997,"(51.511856, -0.137762)",1,Bridle Lane,132.629791423,7,26
1133,"(51.512555, -0.134896)",2,Bridle Lane,133.214009418,7,27
1117,"(51.512593, -0.134999)",3,Bridle Lane,133.237825159,7,28
453,"(51.51254, -0.13698)",1,Bridle Lane,133.245045762,7,29
685,"(51.512713, -0.136423)",1,Bridle Lane,134.899673654,7,30
437,"(51.512364, -0.137376)",1,Bridle Lane,136.362930744,7,31
429,"(51.512339, -0.13745)",1,Bridle Lane,138.417781005,7,32
1125,"(51.512585, -0.134793)",1,Bridle Lane,139.915097658,7,33
861,"(51.512794, -0.136115)",1,Bridle Lane,139.958088479,7,34
669,"(51.512723, -0.13663)",1,Bridle Lane,140.360856767,7,35
909,"(51.512532, -0.134645)",8,Bridle Lane,141.259876924,7,36
893,"(51.512765, -0.135329)",7,Bridle Lane,142.099641032,7,37
869,"(51.512846, -0.13618)",4,Bridle Lane,146.207588255,7,38
877,"(51.512879, -0.136083)",1,Bridle Lane,149.187098265,7,39
469,"(51.512692, -0.137052)",1,Bridle Lane,150.189959536,7,40
661,"(51.512868, -0.136358)",1,Bridle Lane,150.643187967,7,41
653,"(51.512729, -0.136973)",1,Bridle Lane,150.979127093,7,42
461,"(51.512649, -0.13718)",2,Bridle Lane,151.104355054,7,43
645,"(51.512782, -0.136819)",1,Bridle Lane,151.448641647,7,44
421,"(51.512374, -0.13765)",1,Bridle Lane,151.688635885,7,45
1077,"(51.512883, -0.135501)",1,Bridle Lane,151.992865406,7,46
637,"(51.51283, -0.136699)",1,Bridle Lane,153.189858433,7,47
629,"(51.512859, -0.136599)",1,Bridle Lane,153.943561224,7,48
901,"(51.512844, -0.135122)",3,Bridle Lane,155.065066121,7,49
621,"(51.51289, -0.136523)",2,Bridle Lane,155.727196109,7,50
885,"(51.512939, -0.136139)",1,Bridle Lane,156.176093503,7,51
413,"(51.512491, -0.137584)",4,Bridle Lane,156.552094046,7,52
405,"(51.512447, -0.137656)",1,Bridle Lane,157.096436812,7,53
613,"(51.512921, -0.136424)",1,Bridle Lane,157.3793524,7,54
509,"(51.512681, -0.137325)",1,Bridle Lane,159.956005475,7,55
1989,"(51.511998, -0.138123)",1,Bridle Lane,161.19923231,7,56
397,"(51.512378, -0.137818)",1,Bridle Lane,161.341654971,7,57
1069,"(51.513006, -0.135602)",1,Bridle Lane,164.361732082,7,58
501,"(51.512726, -0.137368)",1,Bridle Lane,165.745415107,7,59
605,"(51.513016, -0.13633)",2,Bridle Lane,166.457975076,7,60
1061,"(51.513048, -0.135645)",1,Bridle Lane,168.630899619,7,61
493,"(51.51278, -0.137419)",2,Bridle Lane,172.671095363,7,62
373,"(51.512428, -0.137984)",4,Bridle Lane,173.977598702,7,63
485,"(51.512765, -0.137533)",1,Bridle Lane,176.264683347,7,64
1053,"(51.513132, -0.13574)",2,Bridle Lane,177.336245396,7,65
381,"(51.512415, -0.138065)",1,Bridle Lane,177.845518137,7,66
365,"(51.512465, -0.138035)",1,Bridle Lane,179.232712917,7,67
1045,"(51.51318, -0.135762)",1,Bridle Lane,182.566348542,7,68
597,"(51.51316, -0.136493)",5,Bridle Lane,184.373181469,7,69
357,"(51.512526, -0.138096)",1,Bridle Lane,186.618210374,7,70
1037,"(51.513227, -0.135801)",3,Bridle Lane,187.648737083,7,71
933,"(51.513154, -0.135098)",5,Bridle Lane,188.186522069,7,72
517,"(51.512914, -0.137531)",2,Bridle Lane,189.272969845,7,73
389,"(51.51251, -0.138194)",1,Bridle Lane,191.160846302,7,74
1085,"(51.51327, -0.135832)",1,Bridle Lane,192.34879054,7,75
1981,"(51.512311, -0.138474)",1,Bridle Lane,196.930664556,7,76
941,"(51.513056, -0.134394)",8,Bridle Lane,198.951540025,7,77
541,"(51.513087, -0.137386)",2,Bridle Lane,199.797893067,7,78
477,"(51.512957, -0.137695)",1,Bridle Lane,199.963729657,7,79
557,"(51.513187, -0.137089)",1,Bridle Lane,200.23333868,7,80
549,"(51.513122, -0.137306)",3,Bridle Lane,200.431314256,7,81
565,"(51.513214, -0.136996)",4,Bridle Lane,200.486583958,7,82
573,"(51.513249, -0.136859)",15,Bridle Lane,200.815988637,7,83
957,"(51.513098, -0.134437)",1,Bridle Lane,201.381775002,7,84
581,"(51.513271, -0.136778)",3,Bridle Lane,201.396352725,7,85
533,"(51.513074, -0.137466)",1,Bridle Lane,201.459934118,7,86
525,"(51.513046, -0.137562)",2,Bridle Lane,202.508623948,7,87
589,"(51.5133, -0.136705)",4,Bridle Lane,203.060316708,7,88
949,"(51.513165, -0.134505)",2,Bridle Lane,205.528677352,7,89
1109,"(51.513402, -0.136228)",3,Bridle Lane,208.048850342,7,90
965,"(51.513238, -0.134594)",1,Bridle Lane,209.919781625,7,91
1101,"(51.513431, -0.13614)",3,Bridle Lane,210.725740814,7,92
1093,"(51.513459, -0.136049)",3,Bridle Lane,213.472575716,7,93
157,"(51.513055, -0.137811)",3,Bridle Lane,213.513346162,7,94
973,"(51.513293, -0.13464)",2,Bridle Lane,214.092907719,7,95
45,"(51.513184, -0.137537)",2,Bridle Lane,214.454759482,7,96
1837,"(51.513359, -0.136953)",2,Bridle Lane,214.521931994,7,97
1829,"(51.513404, -0.136877)",3,Bridle Lane,217.576060726,7,98
1821,"(51.513429, -0.136764)",1,Bridle Lane,217.985348134,7,99
1021,"(51.513481, -0.135344)",2,Bridle Lane,219.391364631,7,100
1813,"(51.513458, -0.136675)",4,Bridle Lane,219.536051932,7,101
997,"(51.513475, -0.135244)",2,Bridle Lane,220.107735422,7,102
1805,"(51.513482, -0.136579)",1,Bridle Lane,220.650169305,7,103
149,"(51.513111, -0.137865)",4,Bridle Lane,220.733234017,7,104
1005,"(51.513422, -0.134897)",3,Bridle Lane,220.870562717,7,105
981,"(51.513379, -0.134709)",1,Bridle Lane,220.969778944,7,106
1845,"(51.513378, -0.13723)",1,Bridle Lane,223.627562734,7,107
37,"(51.513204, -0.137767)",4,Bridle Lane,225.057123812,7,108
989,"(51.513431, -0.134756)",2,Bridle Lane,225.140978794,7,109
341,"(51.512831, -0.138427)",1,Bridle Lane,225.568879696,7,110
1013,"(51.513528, -0.135158)",1,Bridle Lane,227.186386092,7,111
141,"(51.513178, -0.137924)",1,Bridle Lane,229.138912006,7,112
1797,"(51.513603, -0.136217)",4,Bridle Lane,230.234206006,7,113
29,"(51.513262, -0.137812)",1,Bridle Lane,232.142400575,7,114
1029,"(51.513594, -0.135063)",2,Bridle Lane,235.908677338,7,115
1789,"(51.513672, -0.135992)",4,Bridle Lane,237.033878002,7,116
21,"(51.513317, -0.137853)",1,Bridle Lane,238.800534496,7,117
1253,"(51.513597, -0.134923)",1,Bridle Lane,238.861830681,7,118
1781,"(51.513692, -0.135905)",5,Bridle Lane,239.20683423,7,119
349,"(51.512885, -0.138624)",1,Bridle Lane,239.979038252,7,120
117,"(51.513116, -0.138337)",4,Bridle Lane,242.579242554,7,121
1773,"(51.513726, -0.135814)",1,Bridle Lane,243.096942799,7,122
13,"(51.513361, -0.137883)",2,Bridle Lane,244.021962034,7,123
1149,"(51.513137, -0.133483)",1,Bridle Lane,245.131642967,7,124
1869,"(51.513565, -0.137367)",1,Bridle Lane,246.502562927,7,125
61,"(51.513328, -0.138045)",2,Bridle Lane,247.522427184,7,126
1765,"(51.513766, -0.135679)",3,Bridle Lane,247.998256215,7,127
109,"(51.513169, -0.138378)",1,Bridle Lane,248.813887047,7,128
5,"(51.513418, -0.13793)",3,Bridle Lane,251.105831229,7,129
1757,"(51.513795, -0.135582)",3,Bridle Lane,251.753819998,7,130
1877,"(51.513616, -0.137422)",2,Bridle Lane,253.24321335,7,131
1205,"(51.513524, -0.134091)",2,Bridle Lane,254.421764414,7,132
1229,"(51.513704, -0.134704)",1,Bridle Lane,254.899732241,7,133
101,"(51.513216, -0.138426)",3,Bridle Lane,254.906983121,7,134
1741,"(51.513821, -0.135485)",5,Bridle Lane,255.340901951,7,135
1165,"(51.513152, -0.133296)",2,Bridle Lane,255.428844756,7,136
53,"(51.513359, -0.1382)",2,Bridle Lane,256.79163603,7,137
69,"(51.513323, -0.138276)",3,Bridle Lane,256.977405529,7,138
1181,"(51.513544, -0.133998)",1,Bridle Lane,259.609381471,7,139
1909,"(51.513502, -0.137995)",4,Bridle Lane,261.386667562,7,140
1853,"(51.513855, -0.136651)",2,Bridle Lane,262.309242715,7,141
1861,"(51.513875, -0.136503)",1,Bridle Lane,262.712179038,7,142
1157,"(51.513228, -0.133265)",1,Bridle Lane,262.931465793,7,143
1197,"(51.513637, -0.134156)",2,Bridle Lane,263.26453262,7,144
77,"(51.513427, -0.138223)",2,Bridle Lane,263.754072112,7,145
133,"(51.513164, -0.138698)",1,Bridle Lane,264.169105393,7,146
85,"(51.513381, -0.138337)",2,Bridle Lane,264.650847768,7,147
1189,"(51.513626, -0.134042)",1,Bridle Lane,265.968091779,7,148
1237,"(51.513831, -0.134782)",1,Bridle Lane,266.621315515,7,149
125,"(51.51324, -0.138645)",1,Bridle Lane,267.39939883,7,150
1885,"(51.513742, -0.137472)",3,Bridle Lane,267.459401448,7,151
1901,"(51.513772, -0.137363)",1,Bridle Lane,267.591607187,7,152
1733,"(51.513945, -0.13617)",2,Bridle Lane,267.920381357,7,153
1725,"(51.51396, -0.136099)",5,Bridle Lane,269.312081396,7,154
1221,"(51.513724, -0.13422)",1,Bridle Lane,269.900638318,7,155
1245,"(51.513915, -0.13501)",1,Bridle Lane,271.452085689,7,156
325,"(51.513025, -0.139036)",2,Bridle Lane,272.11635209,7,157
1717,"(51.513996, -0.136008)",4,Bridle Lane,273.097220363,7,158
1669,"(51.513961, -0.136712)",1,Bridle Lane,274.705906476,7,159
1277,"(51.513758, -0.134135)",1,Bridle Lane,275.905940222,7,160
1749,"(51.513999, -0.135374)",5,Bridle Lane,275.96691537,7,161
317,"(51.512964, -0.139187)",8,Bridle Lane,276.587085947,7,162
1677,"(51.514027, -0.136123)",1,Bridle Lane,276.838790211,7,163
1709,"(51.514033, -0.135849)",2,Bridle Lane,277.186471175,7,164
1213,"(51.51382, -0.134272)",1,Bridle Lane,278.042664747,7,165
309,"(51.512893, -0.139317)",2,Bridle Lane,279.713798907,7,166
93,"(51.513462, -0.138563)",1,Bridle Lane,281.642260168,7,167
1173,"(51.513258, -0.132933)",1,Bridle Lane,281.816322658,7,168
333,"(51.513027, -0.139209)",1,Bridle Lane,281.891207562,7,169
1685,"(51.514076, -0.135958)",1,Bridle Lane,281.940969295,7,170
1925,"(51.513644, -0.138239)",2,Bridle Lane,283.957989922,7,171
1693,"(51.514096, -0.135883)",1,Bridle Lane,284.164121612,7,172
301,"(51.512965, -0.139327)",1,Bridle Lane,284.67531465,7,173
1261,"(51.514032, -0.134885)",1,Bridle Lane,286.181128044,7,174
1653,"(51.514058, -0.13678)",1,Bridle Lane,286.235608039,7,175
1917,"(51.513712, -0.138139)",2,Bridle Lane,286.426245975,7,176
1269,"(51.513891, -0.134212)",5,Bridle Lane,286.956515286,7,177
1565,"(51.514108, -0.135475)",3,Bridle Lane,287.147317891,7,178
1701,"(51.514134, -0.135788)",2,Bridle Lane,288.524296439,7,179
165,"(51.513441, -0.138762)",2,Bridle Lane,289.122735105,7,180
1933,"(51.513711, -0.138272)",1,Bridle Lane,291.40596998,7,181
197,"(51.513411, -0.138863)",2,Bridle Lane,291.564024516,7,182
1557,"(51.514145, -0.135357)",2,Bridle Lane,292.220921372,7,183
285,"(51.513291, -0.139094)",1,Bridle Lane,294.019762076,7,184
189,"(51.51338, -0.13897)",2,Bridle Lane,294.41224936,7,185
1661,"(51.514148, -0.136696)",3,Bridle Lane,294.913377608,7,186
1549,"(51.51422, -0.135576)",1,Bridle Lane,298.899096513,7,187
181,"(51.513402, -0.139045)",2,Bridle Lane,299.863786907,7,188
1541,"(51.514224, -0.135415)",1,Bridle Lane,300.43843106,7,189
1285,"(51.514065, -0.134364)",1,Bridle Lane,300.745666962,7,190
173,"(51.513592, -0.138799)",1,Bridle Lane,303.304352037,7,191
205,"(51.513641, -0.138752)",1,Bridle Lane,305.312917688,7,192
1293,"(51.514146, -0.134447)",2,Bridle Lane,307.209552672,7,193
293,"(51.513013, -0.139697)",1,Bridle Lane,309.149446586,7,194
1581,"(51.514326, -0.136328)",1,Bridle Lane,311.041128466,7,195
1533,"(51.514335, -0.135649)",2,Bridle Lane,311.30859828,7,196
1309,"(51.51423, -0.134658)",1,Bridle Lane,311.610536888,7,197
1893,"(51.513918, -0.1383)",1,Bridle Lane,311.772151626,7,198
1637,"(51.514274, -0.136931)",3,Bridle Lane,311.970383832,7,199
1645,"(51.514293, -0.136799)",1,Bridle Lane,312.108119129,7,200
213,"(51.513693, -0.138808)",1,Bridle Lane,312.243201138,7,201
1301,"(51.514201, -0.134479)",2,Bridle Lane,312.268667576,7,202
1573,"(51.514359, -0.136226)",2,Bridle Lane,314.137791266,7,203
229,"(51.513676, -0.138887)",1,Bridle Lane,314.362920349,7,204
1517,"(51.514389, -0.135704)",1,Bridle Lane,317.103207661,7,205
1941,"(51.514061, -0.138083)",5,Bridle Lane,317.983279691,7,206
221,"(51.513745, -0.138856)",3,Bridle Lane,318.819766138,7,207
1525,"(51.514399, -0.135561)",1,Bridle Lane,318.83442605,7,208
253,"(51.513502, -0.139316)",1,Bridle Lane,321.194695385,7,209
237,"(51.51359, -0.139239)",1,Bridle Lane,324.097547078,7,210
1317,"(51.514319, -0.134367)",1,Bridle Lane,327.210518394,7,211
1477,"(51.514496, -0.135653)",1,Bridle Lane,329.174727388,7,212
1493,"(51.514467, -0.13486)",1,Bridle Lane,333.630483731,7,213
245,"(51.513663, -0.139321)",1,Bridle Lane,333.860389971,7,214
1589,"(51.514544, -0.136222)",1,Bridle Lane,334.658460953,7,215
1501,"(51.514453, -0.13469)",1,Bridle Lane,334.921531063,7,216
1333,"(51.514357, -0.13416)",1,Bridle Lane,336.154832132,7,217
1597,"(51.514569, -0.136117)",1,Bridle Lane,337.058599421,7,218
1629,"(51.514507, -0.136935)",3,Bridle Lane,337.336095156,7,219
1325,"(51.514377, -0.134179)",1,Bridle Lane,337.754986841,7,220
1605,"(51.514586, -0.13603)",1,Bridle Lane,338.757255764,7,221
1621,"(51.514575, -0.136421)",2,Bridle Lane,339.240489031,7,222
1341,"(51.514382, -0.134069)",2,Bridle Lane,341.075926061,7,223
1965,"(51.514526, -0.137108)",3,Bridle Lane,342.101077469,7,224
1613,"(51.514612, -0.136266)",1,Bridle Lane,342.410708426,7,225
261,"(51.513583, -0.139616)",2,Bridle Lane,342.686492414,7,226
1349,"(51.514402, -0.134085)",2,Bridle Lane,342.724157062,7,227
269,"(51.513541, -0.139719)",2,Bridle Lane,345.043739533,7,228
277,"(51.513298, -0.140074)",1,Bridle Lane,348.383031393,7,229
1373,"(51.514472, -0.13385)",1,Bridle Lane,356.226058978,7,230
1365,"(51.514497, -0.133922)",1,Bridle Lane,356.801512239,7,231
1485,"(51.514743, -0.135578)",2,Bridle Lane,356.923012302,7,232
1973,"(51.514706, -0.137065)",2,Bridle Lane,360.898379208,7,233
1357,"(51.514522, -0.133821)",5,Bridle Lane,362.128650994,7,234
1381,"(51.514504, -0.133725)",1,Bridle Lane,363.041192908,7,235
1453,"(51.514818, -0.136022)",1,Bridle Lane,364.551616237,7,236
1389,"(51.514546, -0.133745)",1,Bridle Lane,366.714534346,7,237
1397,"(51.514561, -0.133676)",4,Bridle Lane,370.225116626,7,238
1461,"(51.514843, -0.136804)",3,Bridle Lane,372.366198265,7,239
1509,"(51.514845, -0.134818)",1,Bridle Lane,375.349704172,7,240
1405,"(51.514594, -0.133563)",1,Bridle Lane,376.896574555,7,241
1469,"(51.514914, -0.136583)",1,Bridle Lane,377.983450678,7,242
1413,"(51.514581, -0.133467)",2,Bridle Lane,378.543631956,7,243
1957,"(51.514794, -0.137707)",2,Bridle Lane,382.510318296,7,244
1949,"(51.514748, -0.137912)",3,Bridle Lane,382.586379395,7,245
1421,"(51.514606, -0.133393)",1,Bridle Lane,383.352530095,7,246
1445,"(51.515149, -0.135395)",1,Bridle Lane,402.95319599,7,247
1437,"(51.515195, -0.135259)",1,Bridle Lane,409.000191966,7,248
1429,"(51.515834, -0.134474)",1,Bridle Lane,487.942105955,7,249
1171,"(51.513258, -0.132933)",1,Dean Street,135.270156742,6,0
1163,"(51.513152, -0.133296)",2,Dean Street,145.804008885,6,1
1155,"(51.513228, -0.133265)",1,Dean Street,149.460922826,6,2
1147,"(51.513137, -0.133483)",1,Dean Street,155.359622872,6,3
915,"(51.512198, -0.134522)",1,Dean Street,201.516838921,6,4
939,"(51.513056, -0.134394)",8,Dean Street,207.166895616,6,5
907,"(51.512532, -0.134645)",8,Dean Street,210.240948243,6,6
1179,"(51.513544, -0.133998)",1,Dean Street,211.074841124,6,7
955,"(51.513098, -0.134437)",1,Dean Street,211.717569018,6,8
1203,"(51.513524, -0.134091)",2,Dean Street,214.785135683,6,9
947,"(51.513165, -0.134505)",2,Dean Street,219.034179466,6,10
1187,"(51.513626, -0.134042)",1,Dean Street,219.237580315,6,11
1123,"(51.512585, -0.134793)",1,Dean Street,221.079348447,6,12
1195,"(51.513637, -0.134156)",2,Dean Street,226.110392662,6,13
1131,"(51.512555, -0.134896)",2,Dean Street,227.831081992,6,14
963,"(51.513238, -0.134594)",1,Dean Street,228.061367004,6,15
923,"(51.512215, -0.134967)",1,Dean Street,232.176318268,6,16
971,"(51.513293, -0.13464)",2,Dean Street,233.618084993,6,17
1275,"(51.513758, -0.134135)",1,Dean Street,233.754596809,6,18
1139,"(51.512521, -0.135)",1,Dean Street,234.687483419,6,19
1115,"(51.512593, -0.134999)",3,Dean Street,235.387967307,6,20
1219,"(51.513724, -0.13422)",1,Dean Street,235.713482797,6,21
979,"(51.513379, -0.134709)",1,Dean Street,242.266083083,6,22
1211,"(51.51382, -0.134272)",1,Dean Street,245.442454917,6,23
795,"(51.51205, -0.135144)",1,Dean Street,246.282316754,6,24
1267,"(51.513891, -0.134212)",5,Dean Street,247.73098153,6,25
787,"(51.511882, -0.135119)",4,Dean Street,247.841035168,6,26
987,"(51.513431, -0.134756)",2,Dean Street,247.893673955,6,27
899,"(51.512844, -0.135122)",3,Dean Street,248.473777936,6,28
1003,"(51.513422, -0.134897)",3,Dean Street,256.039971633,6,29
931,"(51.513154, -0.135098)",5,Dean Street,256.678613891,6,30
891,"(51.512765, -0.135329)",7,Dean Street,260.82944382,6,31
1227,"(51.513704, -0.134704)",1,Dean Street,260.957494863,6,32
803,"(51.51225, -0.135394)",4,Dean Street,261.559789323,6,33
811,"(51.512162, -0.135409)",1,Dean Street,263.213558212,6,34
1251,"(51.513597, -0.134923)",1,Dean Street,267.178516462,6,35
819,"(51.512212, -0.135472)",1,Dean Street,267.186236117,6,36
1283,"(51.514065, -0.134364)",1,Dean Street,268.812647272,6,37
1235,"(51.513831, -0.134782)",1,Dean Street,273.647999912,6,38
1075,"(51.512883, -0.135501)",1,Dean Street,275.099593594,6,39
1027,"(51.513594, -0.135063)",2,Dean Street,275.372752184,6,40
1011,"(51.513528, -0.135158)",1,Dean Street,277.569835017,6,41
1411,"(51.514581, -0.133467)",2,Dean Street,278.663560137,6,42
1419,"(51.514606, -0.133393)",1,Dean Street,278.846945945,6,43
1291,"(51.514146, -0.134447)",2,Dean Street,279.271926378,6,44
1379,"(51.514504, -0.133725)",1,Dean Street,279.947059413,6,45
995,"(51.513475, -0.135244)",2,Dean Street,280.177600997,6,46
1371,"(51.514472, -0.13385)",1,Dean Street,281.565471705,6,47
1339,"(51.514382, -0.134069)",2,Dean Street,282.094652597,6,48
1403,"(51.514594, -0.133563)",1,Dean Street,283.048304944,6,49
1395,"(51.514561, -0.133676)",4,Dean Street,283.666417279,6,50
1331,"(51.514357, -0.13416)",1,Dean Street,283.741264249,6,51
1347,"(51.514402, -0.134085)",2,Dean Street,284.54142827,6,52
1387,"(51.514546, -0.133745)",1,Dean Street,284.663796291,6,53
1067,"(51.513006, -0.135602)",1,Dean Street,285.123292139,6,54
1355,"(51.514522, -0.133821)",5,Dean Street,285.158397511,6,55
1299,"(51.514201, -0.134479)",2,Dean Street,285.208706337,6,56
1323,"(51.514377, -0.134179)",1,Dean Street,286.30552149,6,57
1363,"(51.514497, -0.133922)",1,Dean Street,286.641372003,6,58
1019,"(51.513481, -0.135344)",2,Dean Street,286.701922364,6,59
779,"(51.51197, -0.135717)",4,Dean Street,286.926391598,6,60
827,"(51.512573, -0.135765)",2,Dean Street,288.090427074,6,61
1059,"(51.513048, -0.135645)",1,Dean Street,289.223342997,6,62
1315,"(51.514319, -0.134367)",1,Dean Street,289.649553572,6,63
771,"(51.512031, -0.1358)",1,Dean Street,291.711669023,6,64
1243,"(51.513915, -0.13501)",1,Dean Street,291.923336093,6,65
1259,"(51.514032, -0.134885)",1,Dean Street,293.109382137,6,66
763,"(51.512083, -0.135858)",2,Dean Street,295.060528745,6,67
835,"(51.512575, -0.135871)",1,Dean Street,295.441832789,6,68
1307,"(51.51423, -0.134658)",1,Dean Street,296.226487204,6,69
1051,"(51.513132, -0.13574)",2,Dean Street,298.16178971,6,70
1043,"(51.51318, -0.135762)",1,Dean Street,301.209653115,6,71
755,"(51.511991, -0.13594)",4,Dean Street,301.922249068,6,72
843,"(51.512672, -0.135976)",2,Dean Street,303.773204726,6,73
1035,"(51.513227, -0.135801)",3,Dean Street,305.411503412,6,74
739,"(51.512271, -0.13603)",1,Dean Street,305.595490403,6,75
851,"(51.512727, -0.136033)",3,Dean Street,308.466951745,6,76
1083,"(51.51327, -0.135832)",1,Dean Street,308.99715984,6,77
731,"(51.512358, -0.136102)",2,Dean Street,310.454329839,6,78
723,"(51.512413, -0.136142)",1,Dean Street,313.299465903,6,79
1739,"(51.513821, -0.135485)",5,Dean Street,313.461213774,6,80
875,"(51.512879, -0.136083)",1,Dean Street,314.603150048,6,81
859,"(51.512794, -0.136115)",1,Dean Street,315.17993415,6,82
1499,"(51.514453, -0.13469)",1,Dean Street,315.691710976,6,83
715,"(51.512465, -0.136197)",1,Dean Street,317.289134417,6,84
1755,"(51.513795, -0.135582)",3,Dean Street,317.760237822,6,85
1747,"(51.513999, -0.135374)",5,Dean Street,317.88288454,6,86
883,"(51.512939, -0.136139)",1,Dean Street,319.715647376,6,87
867,"(51.512846, -0.13618)",4,Dean Street,320.575194156,6,88
1763,"(51.513766, -0.135679)",3,Dean Street,322.00567882,6,89
1491,"(51.514467, -0.13486)",1,Dean Street,324.875810932,6,90
747,"(51.512355, -0.13631)",1,Dean Street,324.893762016,6,91
1555,"(51.514145, -0.135357)",2,Dean Street,326.568403069,6,92
1771,"(51.513726, -0.135814)",1,Dean Street,328.124416816,6,93
691,"(51.512615, -0.136345)",1,Dean Street,328.608113778,6,94
707,"(51.512449, -0.136377)",1,Dean Street,329.714115407,6,95
1091,"(51.513459, -0.136049)",3,Dean Street,330.488592955,6,96
1563,"(51.514108, -0.135475)",3,Dean Street,330.649811313,6,97
1779,"(51.513692, -0.135905)",5,Dean Street,332.016343847,6,98
659,"(51.512868, -0.136358)",1,Dean Street,333.168727713,6,99
699,"(51.512491, -0.136437)",1,Dean Street,334.057726692,6,100
603,"(51.513016, -0.13633)",2,Dean Street,334.489552224,6,101
683,"(51.512713, -0.136423)",1,Dean Street,335.1258122,6,102
1539,"(51.514224, -0.135415)",1,Dean Street,335.151550613,6,103
1099,"(51.513431, -0.13614)",3,Dean Street,335.234753127,6,104
1787,"(51.513672, -0.135992)",4,Dean Street,336.450026462,6,105
611,"(51.512921, -0.136424)",1,Dean Street,338.731722268,6,106
1107,"(51.513402, -0.136228)",3,Dean Street,339.826790591,6,107
1547,"(51.51422, -0.135576)",1,Dean Street,343.714964911,6,108
619,"(51.51289, -0.136523)",2,Dean Street,344.873590733,6,109
675,"(51.512654, -0.136584)",1,Dean Street,345.530044065,6,110
1707,"(51.514033, -0.135849)",2,Dean Street,347.38551658,6,111
1795,"(51.513603, -0.136217)",4,Dean Street,347.43335922,6,112
595,"(51.51316, -0.136493)",5,Dean Street,349.301840576,6,113
627,"(51.512859, -0.136599)",1,Dean Street,349.500431502,6,114
667,"(51.512723, -0.13663)",1,Dean Street,349.526720559,6,115
1699,"(51.514134, -0.135788)",2,Dean Street,350.054864778,6,116
1691,"(51.514096, -0.135883)",1,Dean Street,353.174970934,6,117
1715,"(51.513996, -0.136008)",4,Dean Street,354.602922142,6,118
1507,"(51.514845, -0.134818)",1,Dean Street,354.664732811,6,119
1523,"(51.514399, -0.135561)",1,Dean Street,355.297036209,6,120
1531,"(51.514335, -0.135649)",2,Dean Street,355.553259132,6,121
635,"(51.51283, -0.136699)",1,Dean Street,355.859686569,6,122
1683,"(51.514076, -0.135958)",1,Dean Street,356.337676304,6,123
1723,"(51.51396, -0.136099)",5,Dean Street,358.016426958,6,124
1731,"(51.513945, -0.13617)",2,Dean Street,361.475786155,6,125
1515,"(51.514389, -0.135704)",1,Dean Street,362.281011856,6,126
1675,"(51.514027, -0.136123)",1,Dean Street,363.223915713,6,127
643,"(51.512782, -0.136819)",1,Dean Street,363.361432933,6,128
1803,"(51.513482, -0.136579)",1,Dean Street,365.767982391,6,129
1475,"(51.514496, -0.135653)",1,Dean Street,367.137118367,6,130
587,"(51.5133, -0.136705)",4,Dean Street,367.697043952,6,131
1811,"(51.513458, -0.136675)",4,Dean Street,371.142708576,6,132
579,"(51.513271, -0.136778)",3,Dean Street,371.657043095,6,133
451,"(51.51254, -0.13698)",1,Dean Street,371.98162469,6,134
651,"(51.512729, -0.136973)",1,Dean Street,373.25794165,6,135
1819,"(51.513429, -0.136764)",1,Dean Street,375.939766741,6,136
571,"(51.513249, -0.136859)",15,Dean Street,376.412479124,6,137
1859,"(51.513875, -0.136503)",1,Dean Street,378.251729575,6,138
467,"(51.512692, -0.137052)",1,Dean Street,378.277129145,6,139
